,X.,Date_Time,Temp,Batt..V..,Coupler.Detached..,Coupler.Attached..,Stopped..,End.Of.File..,Date,Time
c..02.23.12....04.19.22...1,8273,02/23/12 04:19:22,0.107,3.6,,,,,23/02/2012,43122
c..02.23.12....04.49.22...1,8274,02/23/12 04:49:22,0.107,3.6,,,,,23/02/2012,46122
c..02.23.12....05.19.22...1,8275,02/23/12 05:19:22,0.107,3.6,,,,,23/02/2012,53122
c..02.23.12....05.49.22...1,8276,02/23/12 05:49:22,0.107,3.6,,,,,23/02/2012,56122
c..02.23.12....06.19.22...1,8277,02/23/12 06:19:22,0.107,3.6,,,,,23/02/2012,63122
c..02.23.12....06.49.22...1,8278,02/23/12 06:49:22,0.107,3.6,,,,,23/02/2012,66122
c..02.23.12....07.19.22...1,8279,02/23/12 07:19:22,0.079,3.6,,,,,23/02/2012,73122
c..02.23.12....07.49.22...1,8280,02/23/12 07:49:22,0.107,3.6,,,,,23/02/2012,76122
c..02.23.12....08.19.22...1,8281,02/23/12 08:19:22,0.107,3.6,,,,,23/02/2012,83122
c..02.23.12....08.49.22...1,8282,02/23/12 08:49:22,0.107,3.6,,,,,23/02/2012,86122
c..02.23.12....09.19.22...1,8283,02/23/12 09:19:22,0.107,3.6,,,,,23/02/2012,93122
c..02.23.12....09.49.22...1,8284,02/23/12 09:49:22,0.079,3.6,,,,,23/02/2012,96122
c..02.23.12....10.19.22...1,8285,02/23/12 10:19:22,0.079,3.6,,,,,23/02/2012,103122
c..02.23.12....10.49.22...1,8286,02/23/12 10:49:22,0.079,3.6,,,,,23/02/2012,106122
c..02.23.12....11.19.22...1,8287,02/23/12 11:19:22,0.107,3.6,,,,,23/02/2012,113122
c..02.23.12....11.49.22...1,8288,02/23/12 11:49:22,0.079,3.6,,,,,23/02/2012,116122
c..02.24.12....12.19.22..,8289,02/24/12 12:19:22,0.107,3.6,,,,,24/02/2012,121922
c..02.24.12....12.49.22..,8290,02/24/12 12:49:22,0.107,3.6,,,,,24/02/2012,124922
c..02.24.12....01.19.22..,8291,02/24/12 01:19:22,0.107,3.6,,,,,24/02/2012,11922
c..02.24.12....01.49.22..,8292,02/24/12 01:49:22,0.107,3.6,,,,,24/02/2012,14922
c..02.24.12....02.19.22..,8293,02/24/12 02:19:22,0.107,3.6,,,,,24/02/2012,21922
c..02.24.12....02.49.22..,8294,02/24/12 02:49:22,0.107,3.6,,,,,24/02/2012,24922
c..02.24.12....03.19.22..,8295,02/24/12 03:19:22,0.107,3.6,,,,,24/02/2012,31922
c..02.24.12....03.49.22..,8296,02/24/12 03:49:22,0.107,3.6,,,,,24/02/2012,34922
c..02.24.12....04.19.22..,8297,02/24/12 04:19:22,0.107,3.6,,,,,24/02/2012,41922
c..02.24.12....04.49.22..,8298,02/24/12 04:49:22,0.107,3.6,,,,,24/02/2012,44922
c..02.24.12....05.19.22..,8299,02/24/12 05:19:22,0.107,3.6,,,,,24/02/2012,51922
c..02.24.12....05.49.22..,8300,02/24/12 05:49:22,0.107,3.6,,,,,24/02/2012,54922
c..02.24.12....06.19.22..,8301,02/24/12 06:19:22,0.107,3.6,,,,,24/02/2012,61922
c..02.24.12....06.49.22..,8302,02/24/12 06:49:22,0.107,3.6,,,,,24/02/2012,64922
c..02.24.12....07.19.22..,8303,02/24/12 07:19:22,0.107,3.6,,,,,24/02/2012,71922
c..02.24.12....07.49.22..,8304,02/24/12 07:49:22,0.107,3.6,,,,,24/02/2012,74922
c..02.24.12....08.19.22..,8305,02/24/12 08:19:22,0.107,3.6,,,,,24/02/2012,81922
c..02.24.12....08.49.22..,8306,02/24/12 08:49:22,0.107,3.6,,,,,24/02/2012,84922
c..02.24.12....09.19.22..,8307,02/24/12 09:19:22,0.107,3.6,,,,,24/02/2012,91922
c..02.24.12....09.49.22..,8308,02/24/12 09:49:22,0.107,3.6,,,,,24/02/2012,94922
c..02.24.12....10.19.22..,8309,02/24/12 10:19:22,0.107,3.6,,,,,24/02/2012,101922
c..02.24.12....10.49.22..,8310,02/24/12 10:49:22,0.107,3.6,,,,,24/02/2012,104922
c..02.24.12....11.19.22..,8311,02/24/12 11:19:22,0.107,3.6,,,,,24/02/2012,111922
c..02.24.12....11.49.22..,8312,02/24/12 11:49:22,0.107,3.6,,,,,24/02/2012,114922
c..02.24.12....12.19.22...1,8313,02/24/12 12:19:22,0.107,3.6,,,,,24/02/2012,123122
c..02.24.12....12.49.22...1,8314,02/24/12 12:49:22,0.107,3.6,,,,,24/02/2012,126122
c..02.24.12....01.19.22...1,8315,02/24/12 01:19:22,0.107,3.6,,,,,24/02/2012,13122
c..02.24.12....01.49.22...1,8316,02/24/12 01:49:22,0.107,3.6,,,,,24/02/2012,16122
c..02.24.12....02.19.22...1,8317,02/24/12 02:19:22,0.107,3.6,,,,,24/02/2012,23122
c..02.24.12....02.49.22...1,8318,02/24/12 02:49:22,0.107,3.6,,,,,24/02/2012,26122
c..02.24.12....03.19.22...1,8319,02/24/12 03:19:22,0.107,3.6,,,,,24/02/2012,33122
c..02.24.12....03.49.22...1,8320,02/24/12 03:49:22,0.107,3.6,,,,,24/02/2012,36122
c..02.24.12....04.19.22...1,8321,02/24/12 04:19:22,0.107,3.6,,,,,24/02/2012,43122
c..02.24.12....04.49.22...1,8322,02/24/12 04:49:22,0.107,3.6,,,,,24/02/2012,46122
c..02.24.12....05.19.22...1,8323,02/24/12 05:19:22,0.107,3.6,,,,,24/02/2012,53122
c..02.24.12....05.49.22...1,8324,02/24/12 05:49:22,0.107,3.57,,,,,24/02/2012,56122
c..02.24.12....06.19.22...1,8325,02/24/12 06:19:22,0.107,3.6,,,,,24/02/2012,63122
c..02.24.12....06.49.22...1,8326,02/24/12 06:49:22,0.107,3.6,,,,,24/02/2012,66122
c..02.24.12....07.19.22...1,8327,02/24/12 07:19:22,0.107,3.6,,,,,24/02/2012,73122
c..02.24.12....07.49.22...1,8328,02/24/12 07:49:22,0.107,3.6,,,,,24/02/2012,76122
c..02.24.12....08.19.22...1,8329,02/24/12 08:19:22,0.107,3.6,,,,,24/02/2012,83122
c..02.24.12....08.49.22...1,8330,02/24/12 08:49:22,0.107,3.6,,,,,24/02/2012,86122
c..02.24.12....09.19.22...1,8331,02/24/12 09:19:22,0.107,3.6,,,,,24/02/2012,93122
c..02.24.12....09.49.22...1,8332,02/24/12 09:49:22,0.107,3.6,,,,,24/02/2012,96122
c..02.24.12....10.19.22...1,8333,02/24/12 10:19:22,0.107,3.6,,,,,24/02/2012,103122
c..02.24.12....10.49.22...1,8334,02/24/12 10:49:22,0.107,3.6,,,,,24/02/2012,106122
c..02.24.12....11.19.22...1,8335,02/24/12 11:19:22,0.107,3.6,,,,,24/02/2012,113122
c..02.24.12....11.49.22...1,8336,02/24/12 11:49:22,0.107,3.6,,,,,24/02/2012,116122
c..02.25.12....12.19.22..,8337,02/25/12 12:19:22,0.107,3.6,,,,,25/02/2012,121922
c..02.25.12....12.49.22..,8338,02/25/12 12:49:22,0.107,3.6,,,,,25/02/2012,124922
c..02.25.12....01.19.22..,8339,02/25/12 01:19:22,0.107,3.6,,,,,25/02/2012,11922
c..02.25.12....01.49.22..,8340,02/25/12 01:49:22,0.107,3.6,,,,,25/02/2012,14922
c..02.25.12....02.19.22..,8341,02/25/12 02:19:22,0.107,3.6,,,,,25/02/2012,21922
c..02.25.12....02.49.22..,8342,02/25/12 02:49:22,0.107,3.6,,,,,25/02/2012,24922
c..02.25.12....03.19.22..,8343,02/25/12 03:19:22,0.107,3.6,,,,,25/02/2012,31922
c..02.25.12....03.49.22..,8344,02/25/12 03:49:22,0.107,3.6,,,,,25/02/2012,34922
c..02.25.12....04.19.22..,8345,02/25/12 04:19:22,0.107,3.6,,,,,25/02/2012,41922
c..02.25.12....04.49.22..,8346,02/25/12 04:49:22,0.107,3.6,,,,,25/02/2012,44922
c..02.25.12....05.19.22..,8347,02/25/12 05:19:22,0.107,3.6,,,,,25/02/2012,51922
c..02.25.12....05.49.22..,8348,02/25/12 05:49:22,0.107,3.6,,,,,25/02/2012,54922
c..02.25.12....06.19.22..,8349,02/25/12 06:19:22,0.107,3.6,,,,,25/02/2012,61922
c..02.25.12....06.49.22..,8350,02/25/12 06:49:22,0.107,3.6,,,,,25/02/2012,64922
c..02.25.12....07.19.22..,8351,02/25/12 07:19:22,0.107,3.6,,,,,25/02/2012,71922
c..02.25.12....07.49.22..,8352,02/25/12 07:49:22,0.107,3.6,,,,,25/02/2012,74922
c..02.25.12....08.19.22..,8353,02/25/12 08:19:22,0.107,3.6,,,,,25/02/2012,81922
c..02.25.12....08.49.22..,8354,02/25/12 08:49:22,0.107,3.6,,,,,25/02/2012,84922
c..02.25.12....09.19.22..,8355,02/25/12 09:19:22,0.107,3.6,,,,,25/02/2012,91922
c..02.25.12....09.49.22..,8356,02/25/12 09:49:22,0.107,3.6,,,,,25/02/2012,94922
c..02.25.12....10.19.22..,8357,02/25/12 10:19:22,0.107,3.6,,,,,25/02/2012,101922
c..02.25.12....10.49.22..,8358,02/25/12 10:49:22,0.107,3.6,,,,,25/02/2012,104922
c..02.25.12....11.19.22..,8359,02/25/12 11:19:22,0.107,3.6,,,,,25/02/2012,111922
c..02.25.12....11.49.22..,8360,02/25/12 11:49:22,0.107,3.6,,,,,25/02/2012,114922
c..02.25.12....12.19.22...1,8361,02/25/12 12:19:22,0.107,3.6,,,,,25/02/2012,123122
c..02.25.12....12.49.22...1,8362,02/25/12 12:49:22,0.107,3.6,,,,,25/02/2012,126122
c..02.25.12....01.19.22...1,8363,02/25/12 01:19:22,0.107,3.6,,,,,25/02/2012,13122
c..02.25.12....01.49.22...1,8364,02/25/12 01:49:22,0.107,3.6,,,,,25/02/2012,16122
c..02.25.12....02.19.22...1,8365,02/25/12 02:19:22,0.107,3.6,,,,,25/02/2012,23122
c..02.25.12....02.49.22...1,8366,02/25/12 02:49:22,0.107,3.6,,,,,25/02/2012,26122
c..02.25.12....03.19.22...1,8367,02/25/12 03:19:22,0.107,3.6,,,,,25/02/2012,33122
c..02.25.12....03.49.22...1,8368,02/25/12 03:49:22,0.107,3.6,,,,,25/02/2012,36122
c..02.25.12....04.19.22...1,8369,02/25/12 04:19:22,0.107,3.6,,,,,25/02/2012,43122
c..02.25.12....04.49.22...1,8370,02/25/12 04:49:22,0.107,3.6,,,,,25/02/2012,46122
c..02.25.12....05.19.22...1,8371,02/25/12 05:19:22,0.107,3.6,,,,,25/02/2012,53122
c..02.25.12....05.49.22...1,8372,02/25/12 05:49:22,0.107,3.6,,,,,25/02/2012,56122
c..02.25.12....06.19.22...1,8373,02/25/12 06:19:22,0.107,3.6,,,,,25/02/2012,63122
c..02.25.12....06.49.22...1,8374,02/25/12 06:49:22,0.107,3.6,,,,,25/02/2012,66122
c..02.25.12....07.19.22...1,8375,02/25/12 07:19:22,0.107,3.6,,,,,25/02/2012,73122
c..02.25.12....07.49.22...1,8376,02/25/12 07:49:22,0.107,3.6,,,,,25/02/2012,76122
c..02.25.12....08.19.22...1,8377,02/25/12 08:19:22,0.107,3.6,,,,,25/02/2012,83122
c..02.25.12....08.49.22...1,8378,02/25/12 08:49:22,0.107,3.6,,,,,25/02/2012,86122
c..02.25.12....09.19.22...1,8379,02/25/12 09:19:22,0.107,3.6,,,,,25/02/2012,93122
c..02.25.12....09.49.22...1,8380,02/25/12 09:49:22,0.107,3.6,,,,,25/02/2012,96122
c..02.25.12....10.19.22...1,8381,02/25/12 10:19:22,0.107,3.6,,,,,25/02/2012,103122
c..02.25.12....10.49.22...1,8382,02/25/12 10:49:22,0.107,3.6,,,,,25/02/2012,106122
c..02.25.12....11.19.22...1,8383,02/25/12 11:19:22,0.107,3.6,,,,,25/02/2012,113122
c..02.25.12....11.49.22...1,8384,02/25/12 11:49:22,0.107,3.6,,,,,25/02/2012,116122
c..02.26.12....12.19.22..,8385,02/26/12 12:19:22,0.107,3.57,,,,,26/02/2012,121922
c..02.26.12....12.49.22..,8386,02/26/12 12:49:22,0.107,3.6,,,,,26/02/2012,124922
c..02.26.12....01.19.22..,8387,02/26/12 01:19:22,0.107,3.6,,,,,26/02/2012,11922
c..02.26.12....01.49.22..,8388,02/26/12 01:49:22,0.107,3.6,,,,,26/02/2012,14922
c..02.26.12....02.19.22..,8389,02/26/12 02:19:22,0.107,3.6,,,,,26/02/2012,21922
c..02.26.12....02.49.22..,8390,02/26/12 02:49:22,0.107,3.6,,,,,26/02/2012,24922
c..02.26.12....03.19.22..,8391,02/26/12 03:19:22,0.107,3.6,,,,,26/02/2012,31922
c..02.26.12....03.49.22..,8392,02/26/12 03:49:22,0.107,3.6,,,,,26/02/2012,34922
c..02.26.12....04.19.22..,8393,02/26/12 04:19:22,0.107,3.6,,,,,26/02/2012,41922
c..02.26.12....04.49.22..,8394,02/26/12 04:49:22,0.107,3.6,,,,,26/02/2012,44922
c..02.26.12....05.19.22..,8395,02/26/12 05:19:22,0.107,3.6,,,,,26/02/2012,51922
c..02.26.12....05.49.22..,8396,02/26/12 05:49:22,0.107,3.6,,,,,26/02/2012,54922
c..02.26.12....06.19.22..,8397,02/26/12 06:19:22,0.107,3.6,,,,,26/02/2012,61922
c..02.26.12....06.49.22..,8398,02/26/12 06:49:22,0.107,3.6,,,,,26/02/2012,64922
c..02.26.12....07.19.22..,8399,02/26/12 07:19:22,0.107,3.6,,,,,26/02/2012,71922
c..02.26.12....07.49.22..,8400,02/26/12 07:49:22,0.107,3.6,,,,,26/02/2012,74922
c..02.26.12....08.19.22..,8401,02/26/12 08:19:22,0.107,3.6,,,,,26/02/2012,81922
c..02.26.12....08.49.22..,8402,02/26/12 08:49:22,0.107,3.6,,,,,26/02/2012,84922
c..02.26.12....09.19.22..,8403,02/26/12 09:19:22,0.107,3.6,,,,,26/02/2012,91922
c..02.26.12....09.49.22..,8404,02/26/12 09:49:22,0.107,3.6,,,,,26/02/2012,94922
c..02.26.12....10.19.22..,8405,02/26/12 10:19:22,0.107,3.6,,,,,26/02/2012,101922
c..02.26.12....10.49.22..,8406,02/26/12 10:49:22,0.135,3.6,,,,,26/02/2012,104922
c..02.26.12....11.19.22..,8407,02/26/12 11:19:22,0.135,3.6,,,,,26/02/2012,111922
c..02.26.12....11.49.22..,8408,02/26/12 11:49:22,0.163,3.6,,,,,26/02/2012,114922
c..02.26.12....12.19.22...1,8409,02/26/12 12:19:22,0.163,3.6,,,,,26/02/2012,123122
c..02.26.12....12.49.22...1,8410,02/26/12 12:49:22,0.163,3.6,,,,,26/02/2012,126122
c..02.26.12....01.19.22...1,8411,02/26/12 01:19:22,0.163,3.6,,,,,26/02/2012,13122
c..02.26.12....01.49.22...1,8412,02/26/12 01:49:22,0.163,3.6,,,,,26/02/2012,16122
c..02.26.12....02.19.22...1,8413,02/26/12 02:19:22,0.135,3.6,,,,,26/02/2012,23122
c..02.26.12....02.49.22...1,8414,02/26/12 02:49:22,0.135,3.6,,,,,26/02/2012,26122
c..02.26.12....03.19.22...1,8415,02/26/12 03:19:22,0.135,3.6,,,,,26/02/2012,33122
c..02.26.12....03.49.22...1,8416,02/26/12 03:49:22,0.135,3.6,,,,,26/02/2012,36122
c..02.26.12....04.19.22...1,8417,02/26/12 04:19:22,0.135,3.6,,,,,26/02/2012,43122
c..02.26.12....04.49.22...1,8418,02/26/12 04:49:22,0.135,3.6,,,,,26/02/2012,46122
c..02.26.12....05.19.22...1,8419,02/26/12 05:19:22,0.135,3.6,,,,,26/02/2012,53122
c..02.26.12....05.49.22...1,8420,02/26/12 05:49:22,0.135,3.6,,,,,26/02/2012,56122
c..02.26.12....06.19.22...1,8421,02/26/12 06:19:22,0.107,3.6,,,,,26/02/2012,63122
c..02.26.12....06.49.22...1,8422,02/26/12 06:49:22,0.107,3.6,,,,,26/02/2012,66122
c..02.26.12....07.19.22...1,8423,02/26/12 07:19:22,0.107,3.6,,,,,26/02/2012,73122
c..02.26.12....07.49.22...1,8424,02/26/12 07:49:22,0.107,3.6,,,,,26/02/2012,76122
c..02.26.12....08.19.22...1,8425,02/26/12 08:19:22,0.107,3.6,,,,,26/02/2012,83122
c..02.26.12....08.49.22...1,8426,02/26/12 08:49:22,0.107,3.6,,,,,26/02/2012,86122
c..02.26.12....09.19.22...1,8427,02/26/12 09:19:22,0.107,3.6,,,,,26/02/2012,93122
c..02.26.12....09.49.22...1,8428,02/26/12 09:49:22,0.135,3.6,,,,,26/02/2012,96122
c..02.26.12....10.19.22...1,8429,02/26/12 10:19:22,0.107,3.6,,,,,26/02/2012,103122
c..02.26.12....10.49.22...1,8430,02/26/12 10:49:22,0.135,3.6,,,,,26/02/2012,106122
c..02.26.12....11.19.22...1,8431,02/26/12 11:19:22,0.107,3.6,,,,,26/02/2012,113122
c..02.26.12....11.49.22...1,8432,02/26/12 11:49:22,0.107,3.6,,,,,26/02/2012,116122
c..02.27.12....12.19.22..,8433,02/27/12 12:19:22,0.107,3.6,,,,,27/02/2012,121922
c..02.27.12....12.49.22..,8434,02/27/12 12:49:22,0.107,3.6,,,,,27/02/2012,124922
c..02.27.12....01.19.22..,8435,02/27/12 01:19:22,0.107,3.6,,,,,27/02/2012,11922
c..02.27.12....01.49.22..,8436,02/27/12 01:49:22,0.107,3.6,,,,,27/02/2012,14922
c..02.27.12....02.19.22..,8437,02/27/12 02:19:22,0.107,3.6,,,,,27/02/2012,21922
c..02.27.12....02.49.22..,8438,02/27/12 02:49:22,0.107,3.6,,,,,27/02/2012,24922
c..02.27.12....03.19.22..,8439,02/27/12 03:19:22,0.107,3.6,,,,,27/02/2012,31922
c..02.27.12....03.49.22..,8440,02/27/12 03:49:22,0.107,3.6,,,,,27/02/2012,34922
c..02.27.12....04.19.22..,8441,02/27/12 04:19:22,0.107,3.6,,,,,27/02/2012,41922
c..02.27.12....04.49.22..,8442,02/27/12 04:49:22,0.107,3.6,,,,,27/02/2012,44922
c..02.27.12....05.19.22..,8443,02/27/12 05:19:22,0.107,3.6,,,,,27/02/2012,51922
c..02.27.12....05.49.22..,8444,02/27/12 05:49:22,0.107,3.6,,,,,27/02/2012,54922
c..02.27.12....06.19.22..,8445,02/27/12 06:19:22,0.107,3.6,,,,,27/02/2012,61922
c..02.27.12....06.49.22..,8446,02/27/12 06:49:22,0.107,3.57,,,,,27/02/2012,64922
c..02.27.12....07.19.22..,8447,02/27/12 07:19:22,0.107,3.6,,,,,27/02/2012,71922
c..02.27.12....07.49.22..,8448,02/27/12 07:49:22,0.107,3.6,,,,,27/02/2012,74922
c..02.27.12....08.19.22..,8449,02/27/12 08:19:22,0.107,3.6,,,,,27/02/2012,81922
c..02.27.12....08.49.22..,8450,02/27/12 08:49:22,0.107,3.6,,,,,27/02/2012,84922
c..02.27.12....09.19.22..,8451,02/27/12 09:19:22,0.107,3.6,,,,,27/02/2012,91922
c..02.27.12....09.49.22..,8452,02/27/12 09:49:22,0.107,3.6,,,,,27/02/2012,94922
c..02.27.12....10.19.22..,8453,02/27/12 10:19:22,0.107,3.6,,,,,27/02/2012,101922
c..02.27.12....10.49.22..,8454,02/27/12 10:49:22,0.107,3.6,,,,,27/02/2012,104922
c..02.27.12....11.19.22..,8455,02/27/12 11:19:22,0.135,3.6,,,,,27/02/2012,111922
c..02.27.12....11.49.22..,8456,02/27/12 11:49:22,0.135,3.6,,,,,27/02/2012,114922
c..02.27.12....12.19.22...1,8457,02/27/12 12:19:22,0.135,3.6,,,,,27/02/2012,123122
c..02.27.12....12.49.22...1,8458,02/27/12 12:49:22,0.135,3.6,,,,,27/02/2012,126122
c..02.27.12....01.19.22...1,8459,02/27/12 01:19:22,0.135,3.6,,,,,27/02/2012,13122
c..02.27.12....01.49.22...1,8460,02/27/12 01:49:22,0.135,3.6,,,,,27/02/2012,16122
c..02.27.12....02.19.22...1,8461,02/27/12 02:19:22,0.163,3.6,,,,,27/02/2012,23122
c..02.27.12....02.49.22...1,8462,02/27/12 02:49:22,0.163,3.6,,,,,27/02/2012,26122
c..02.27.12....03.19.22...1,8463,02/27/12 03:19:22,0.163,3.6,,,,,27/02/2012,33122
c..02.27.12....03.49.22...1,8464,02/27/12 03:49:22,0.163,3.6,,,,,27/02/2012,36122
c..02.27.12....04.19.22...1,8465,02/27/12 04:19:22,0.163,3.6,,,,,27/02/2012,43122
c..02.27.12....04.49.22...1,8466,02/27/12 04:49:22,0.135,3.6,,,,,27/02/2012,46122
c..02.27.12....05.19.22...1,8467,02/27/12 05:19:22,0.135,3.6,,,,,27/02/2012,53122
c..02.27.12....05.49.22...1,8468,02/27/12 05:49:22,0.135,3.6,,,,,27/02/2012,56122
c..02.27.12....06.19.22...1,8469,02/27/12 06:19:22,0.135,3.6,,,,,27/02/2012,63122
c..02.27.12....06.49.22...1,8470,02/27/12 06:49:22,0.135,3.6,,,,,27/02/2012,66122
c..02.27.12....07.19.22...1,8471,02/27/12 07:19:22,0.135,3.6,,,,,27/02/2012,73122
c..02.27.12....07.49.22...1,8472,02/27/12 07:49:22,0.135,3.6,,,,,27/02/2012,76122
c..02.27.12....08.19.22...1,8473,02/27/12 08:19:22,0.135,3.6,,,,,27/02/2012,83122
c..02.27.12....08.49.22...1,8474,02/27/12 08:49:22,0.135,3.6,,,,,27/02/2012,86122
c..02.27.12....09.19.22...1,8475,02/27/12 09:19:22,0.135,3.6,,,,,27/02/2012,93122
c..02.27.12....09.49.22...1,8476,02/27/12 09:49:22,0.135,3.6,,,,,27/02/2012,96122
c..02.27.12....10.19.22...1,8477,02/27/12 10:19:22,0.107,3.6,,,,,27/02/2012,103122
c..02.27.12....10.49.22...1,8478,02/27/12 10:49:22,0.135,3.6,,,,,27/02/2012,106122
c..02.27.12....11.19.22...1,8479,02/27/12 11:19:22,0.107,3.6,,,,,27/02/2012,113122
c..02.27.12....11.49.22...1,8480,02/27/12 11:49:22,0.135,3.6,,,,,27/02/2012,116122
c..02.28.12....12.19.22..,8481,02/28/12 12:19:22,0.135,3.6,,,,,28/02/2012,121922
c..02.28.12....12.49.22..,8482,02/28/12 12:49:22,0.107,3.6,,,,,28/02/2012,124922
c..02.28.12....01.19.22..,8483,02/28/12 01:19:22,0.107,3.6,,,,,28/02/2012,11922
c..02.28.12....01.49.22..,8484,02/28/12 01:49:22,0.107,3.6,,,,,28/02/2012,14922
c..02.28.12....02.19.22..,8485,02/28/12 02:19:22,0.107,3.6,,,,,28/02/2012,21922
c..02.28.12....02.49.22..,8486,02/28/12 02:49:22,0.107,3.6,,,,,28/02/2012,24922
c..02.28.12....03.19.22..,8487,02/28/12 03:19:22,0.107,3.6,,,,,28/02/2012,31922
c..02.28.12....03.49.22..,8488,02/28/12 03:49:22,0.107,3.6,,,,,28/02/2012,34922
c..02.28.12....04.19.22..,8489,02/28/12 04:19:22,0.107,3.6,,,,,28/02/2012,41922
c..02.28.12....04.49.22..,8490,02/28/12 04:49:22,0.107,3.6,,,,,28/02/2012,44922
c..02.28.12....05.19.22..,8491,02/28/12 05:19:22,0.107,3.6,,,,,28/02/2012,51922
c..02.28.12....05.49.22..,8492,02/28/12 05:49:22,0.107,3.6,,,,,28/02/2012,54922
c..02.28.12....06.19.22..,8493,02/28/12 06:19:22,0.107,3.6,,,,,28/02/2012,61922
c..02.28.12....06.49.22..,8494,02/28/12 06:49:22,0.107,3.6,,,,,28/02/2012,64922
c..02.28.12....07.19.22..,8495,02/28/12 07:19:22,0.107,3.6,,,,,28/02/2012,71922
c..02.28.12....07.49.22..,8496,02/28/12 07:49:22,0.107,3.6,,,,,28/02/2012,74922
c..02.28.12....08.19.22..,8497,02/28/12 08:19:22,0.107,3.6,,,,,28/02/2012,81922
c..02.28.12....08.49.22..,8498,02/28/12 08:49:22,0.107,3.6,,,,,28/02/2012,84922
c..02.28.12....09.19.22..,8499,02/28/12 09:19:22,0.107,3.6,,,,,28/02/2012,91922
c..02.28.12....09.49.22..,8500,02/28/12 09:49:22,0.107,3.6,,,,,28/02/2012,94922
c..02.28.12....10.19.22..,8501,02/28/12 10:19:22,0.107,3.6,,,,,28/02/2012,101922
c..02.28.12....10.49.22..,8502,02/28/12 10:49:22,0.135,3.6,,,,,28/02/2012,104922
c..02.28.12....11.19.22..,8503,02/28/12 11:19:22,0.135,3.6,,,,,28/02/2012,111922
c..02.28.12....11.49.22..,8504,02/28/12 11:49:22,0.135,3.6,,,,,28/02/2012,114922
c..02.28.12....12.19.22...1,8505,02/28/12 12:19:22,0.135,3.6,,,,,28/02/2012,123122
c..02.28.12....12.49.22...1,8506,02/28/12 12:49:22,0.163,3.6,,,,,28/02/2012,126122
c..02.28.12....01.19.22...1,8507,02/28/12 01:19:22,0.163,3.57,,,,,28/02/2012,13122
c..02.28.12....01.49.22...1,8508,02/28/12 01:49:22,0.163,3.6,,,,,28/02/2012,16122
c..02.28.12....02.19.22...1,8509,02/28/12 02:19:22,0.163,3.6,,,,,28/02/2012,23122
c..02.28.12....02.49.22...1,8510,02/28/12 02:49:22,0.163,3.6,,,,,28/02/2012,26122
c..02.28.12....03.19.22...1,8511,02/28/12 03:19:22,0.163,3.6,,,,,28/02/2012,33122
c..02.28.12....03.49.22...1,8512,02/28/12 03:49:22,0.163,3.6,,,,,28/02/2012,36122
c..02.28.12....04.19.22...1,8513,02/28/12 04:19:22,0.163,3.6,,,,,28/02/2012,43122
c..02.28.12....04.49.22...1,8514,02/28/12 04:49:22,0.163,3.6,,,,,28/02/2012,46122
c..02.28.12....05.19.22...1,8515,02/28/12 05:19:22,0.163,3.6,,,,,28/02/2012,53122
c..02.28.12....05.49.22...1,8516,02/28/12 05:49:22,0.163,3.6,,,,,28/02/2012,56122
c..02.28.12....06.19.22...1,8517,02/28/12 06:19:22,0.163,3.6,,,,,28/02/2012,63122
c..02.28.12....06.49.22...1,8518,02/28/12 06:49:22,0.135,3.6,,,,,28/02/2012,66122
c..02.28.12....07.19.22...1,8519,02/28/12 07:19:22,0.135,3.6,,,,,28/02/2012,73122
c..02.28.12....07.49.22...1,8520,02/28/12 07:49:22,0.135,3.6,,,,,28/02/2012,76122
c..02.28.12....08.19.22...1,8521,02/28/12 08:19:22,0.135,3.6,,,,,28/02/2012,83122
c..02.28.12....08.49.22...1,8522,02/28/12 08:49:22,0.135,3.6,,,,,28/02/2012,86122
c..02.28.12....09.19.22...1,8523,02/28/12 09:19:22,0.135,3.6,,,,,28/02/2012,93122
c..02.28.12....09.49.22...1,8524,02/28/12 09:49:22,0.135,3.6,,,,,28/02/2012,96122
c..02.28.12....10.19.22...1,8525,02/28/12 10:19:22,0.135,3.6,,,,,28/02/2012,103122
c..02.28.12....10.49.22...1,8526,02/28/12 10:49:22,0.135,3.6,,,,,28/02/2012,106122
c..02.28.12....11.19.22...1,8527,02/28/12 11:19:22,0.135,3.6,,,,,28/02/2012,113122
c..02.28.12....11.49.22...1,8528,02/28/12 11:49:22,0.135,3.6,,,,,28/02/2012,116122
c..02.29.12....12.19.22..,8529,02/29/12 12:19:22,0.107,3.6,,,,,29/02/2012,121922
c..02.29.12....12.49.22..,8530,02/29/12 12:49:22,0.107,3.6,,,,,29/02/2012,124922
c..02.29.12....01.19.22..,8531,02/29/12 01:19:22,0.107,3.6,,,,,29/02/2012,11922
c..02.29.12....01.49.22..,8532,02/29/12 01:49:22,0.107,3.6,,,,,29/02/2012,14922
c..02.29.12....02.19.22..,8533,02/29/12 02:19:22,0.107,3.6,,,,,29/02/2012,21922
c..02.29.12....02.49.22..,8534,02/29/12 02:49:22,0.107,3.6,,,,,29/02/2012,24922
c..02.29.12....03.19.22..,8535,02/29/12 03:19:22,0.107,3.6,,,,,29/02/2012,31922
c..02.29.12....03.49.22..,8536,02/29/12 03:49:22,0.107,3.6,,,,,29/02/2012,34922
c..02.29.12....04.19.22..,8537,02/29/12 04:19:22,0.107,3.6,,,,,29/02/2012,41922
