,X.,Date_Time,Temp,Logged,X,X.1,X.2,X.3,X.4,Date,Time
c..06.04.2015....04.30..,15006,06/04/2015 04:30,16.177,3.6,,,,,,04/06/2015,430
c..06.04.2015....05.00..,15007,06/04/2015 05:00,16.415,3.6,,,,,,04/06/2015,500
c..06.04.2015....05.30..,15008,06/04/2015 05:30,16.439,3.6,,,,,,04/06/2015,530
c..06.04.2015....06.00..,15009,06/04/2015 06:00,16.153,3.6,,,,,,04/06/2015,600
c..06.04.2015....06.30..,15010,06/04/2015 06:30,15.939,3.6,,,,,,04/06/2015,630
c..06.04.2015....07.00..,15011,06/04/2015 07:00,16.201,3.6,,,,,,04/06/2015,700
c..06.04.2015....07.30..,15012,06/04/2015 07:30,16.177,3.6,,,,,,04/06/2015,730
c..06.04.2015....08.00..,15013,06/04/2015 08:00,15.867,3.6,,,,,,04/06/2015,800
c..06.04.2015....08.30..,15014,06/04/2015 08:30,16.201,3.6,,,,,,04/06/2015,830
c..06.04.2015....09.00..,15015,06/04/2015 09:00,16.654,3.6,,,,,,04/06/2015,900
c..06.04.2015....09.30..,15016,06/04/2015 09:30,16.963,3.6,,,,,,04/06/2015,930
c..06.04.2015....10.00..,15017,06/04/2015 10:00,17.034,3.6,,,,,,04/06/2015,1000
c..06.04.2015....10.30..,15018,06/04/2015 10:30,17.153,3.6,,,,,,04/06/2015,1030
c..06.04.2015....11.00..,15019,06/04/2015 11:00,17.225,3.6,,,,,,04/06/2015,1100
c..06.04.2015....11.30..,15020,06/04/2015 11:30,17.368,3.6,,,,,,04/06/2015,1130
c..06.04.2015....12.00..,15021,06/04/2015 12:00,17.32,3.6,,,,,,04/06/2015,1200
c..06.04.2015....12.30..,15022,06/04/2015 12:30,17.415,3.6,,,,,,04/06/2015,1230
c..06.04.2015....13.00..,15023,06/04/2015 13:00,17.391,3.6,,,,,,04/06/2015,1300
c..06.04.2015....13.30..,15024,06/04/2015 13:30,17.296,3.6,,,,,,04/06/2015,1330
c..06.04.2015....14.00..,15025,06/04/2015 14:00,17.582,3.6,,,,,,04/06/2015,1400
c..06.04.2015....14.30..,15026,06/04/2015 14:30,17.558,3.6,,,,,,04/06/2015,1430
c..06.04.2015....15.00..,15027,06/04/2015 15:00,17.701,3.6,,,,,,04/06/2015,1500
c..06.04.2015....15.30..,15028,06/04/2015 15:30,17.748,3.6,,,,,,04/06/2015,1530
c..06.04.2015....16.00..,15029,06/04/2015 16:00,17.629,3.6,,,,,,04/06/2015,1600
c..06.04.2015....16.30..,15030,06/04/2015 16:30,17.629,3.6,,,,,,04/06/2015,1630
c..06.04.2015....17.00..,15031,06/04/2015 17:00,17.796,3.6,,,,,,04/06/2015,1700
c..06.04.2015....17.30..,15032,06/04/2015 17:30,17.772,3.6,,,,,,04/06/2015,1730
c..06.04.2015....18.00..,15033,06/04/2015 18:00,17.629,3.6,,,,,,04/06/2015,1800
c..06.04.2015....18.30..,15034,06/04/2015 18:30,17.51,3.6,,,,,,04/06/2015,1830
c..06.04.2015....19.00..,15035,06/04/2015 19:00,17.486,3.6,,,,,,04/06/2015,1900
c..06.04.2015....19.30..,15036,06/04/2015 19:30,17.439,3.6,,,,,,04/06/2015,1930
c..06.04.2015....20.00..,15037,06/04/2015 20:00,17.32,3.6,,,,,,04/06/2015,2000
c..06.04.2015....20.30..,15038,06/04/2015 20:30,17.249,3.6,,,,,,04/06/2015,2030
c..06.04.2015....21.00..,15039,06/04/2015 21:00,17.225,3.6,,,,,,04/06/2015,2100
c..06.04.2015....21.30..,15040,06/04/2015 21:30,17.225,3.6,,,,,,04/06/2015,2130
c..06.04.2015....22.00..,15041,06/04/2015 22:00,17.13,3.6,,,,,,04/06/2015,2200
c..06.04.2015....22.30..,15042,06/04/2015 22:30,16.82,3.6,,,,,,04/06/2015,2230
c..06.04.2015....23.00..,15043,06/04/2015 23:00,16.82,3.6,,,,,,04/06/2015,2300
c..06.04.2015....23.30..,15044,06/04/2015 23:30,16.844,3.6,,,,,,04/06/2015,2330
c..06.05.2015....00.00..,15045,06/05/2015 00:00,16.487,3.6,,,,,,05/06/2015,0
c..06.05.2015....00.30..,15046,06/05/2015 00:30,16.606,3.6,,,,,,05/06/2015,30
c..06.05.2015....01.00..,15047,06/05/2015 01:00,16.654,3.6,,,,,,05/06/2015,100
c..06.05.2015....01.30..,15048,06/05/2015 01:30,16.868,3.6,,,,,,05/06/2015,130
c..06.05.2015....02.00..,15049,06/05/2015 02:00,16.868,3.6,,,,,,05/06/2015,200
c..06.05.2015....02.30..,15050,06/05/2015 02:30,16.844,3.6,,,,,,05/06/2015,230
c..06.05.2015....03.00..,15051,06/05/2015 03:00,16.582,3.6,,,,,,05/06/2015,300
c..06.05.2015....03.30..,15052,06/05/2015 03:30,16.701,3.6,,,,,,05/06/2015,330
c..06.05.2015....04.00..,15053,06/05/2015 04:00,16.463,3.6,,,,,,05/06/2015,400
c..06.05.2015....04.30..,15054,06/05/2015 04:30,16.106,3.6,,,,,,05/06/2015,430
c..06.05.2015....05.00..,15055,06/05/2015 05:00,15.843,3.6,,,,,,05/06/2015,500
c..06.05.2015....05.30..,15056,06/05/2015 05:30,15.7,3.6,,,,,,05/06/2015,530
c..06.05.2015....06.00..,15057,06/05/2015 06:00,15.939,3.6,,,,,,05/06/2015,600
c..06.05.2015....06.30..,15058,06/05/2015 06:30,15.939,3.6,,,,,,05/06/2015,630
c..06.05.2015....07.00..,15059,06/05/2015 07:00,16.01,3.6,,,,,,05/06/2015,700
c..06.05.2015....07.30..,15060,06/05/2015 07:30,16.034,3.6,,,,,,05/06/2015,730
c..06.05.2015....08.00..,15061,06/05/2015 08:00,16.32,3.6,,,,,,05/06/2015,800
c..06.05.2015....08.30..,15062,06/05/2015 08:30,16.82,3.6,,,,,,05/06/2015,830
c..06.05.2015....09.00..,15063,06/05/2015 09:00,17.13,3.6,,,,,,05/06/2015,900
c..06.05.2015....09.30..,15064,06/05/2015 09:30,17.272,3.6,,,,,,05/06/2015,930
c..06.05.2015....10.00..,15065,06/05/2015 10:00,17.415,3.6,,,,,,05/06/2015,1000
c..06.05.2015....10.30..,15066,06/05/2015 10:30,17.486,3.6,,,,,,05/06/2015,1030
c..06.05.2015....11.00..,15067,06/05/2015 11:00,17.558,3.6,,,,,,05/06/2015,1100
c..06.05.2015....11.30..,15068,06/05/2015 11:30,17.701,3.6,,,,,,05/06/2015,1130
c..06.05.2015....12.00..,15069,06/05/2015 12:00,17.843,3.6,,,,,,05/06/2015,1200
c..06.05.2015....12.30..,15070,06/05/2015 12:30,17.891,3.6,,,,,,05/06/2015,1230
c..06.05.2015....13.00..,15071,06/05/2015 13:00,17.915,3.6,,,,,,05/06/2015,1300
c..06.05.2015....13.30..,15072,06/05/2015 13:30,18.081,3.6,,,,,,05/06/2015,1330
c..06.05.2015....14.00..,15073,06/05/2015 14:00,18.033,3.6,,,,,,05/06/2015,1400
c..06.05.2015....14.30..,15074,06/05/2015 14:30,18.129,3.6,,,,,,05/06/2015,1430
c..06.05.2015....15.00..,15075,06/05/2015 15:00,18.081,3.6,,,,,,05/06/2015,1500
c..06.05.2015....15.30..,15076,06/05/2015 15:30,18.081,3.6,,,,,,05/06/2015,1530
c..06.05.2015....16.00..,15077,06/05/2015 16:00,18.152,3.6,,,,,,05/06/2015,1600
c..06.05.2015....16.30..,15078,06/05/2015 16:30,18.176,3.6,,,,,,05/06/2015,1630
c..06.05.2015....17.00..,15079,06/05/2015 17:00,18.152,3.6,,,,,,05/06/2015,1700
c..06.05.2015....17.30..,15080,06/05/2015 17:30,18.105,3.6,,,,,,05/06/2015,1730
c..06.05.2015....18.00..,15081,06/05/2015 18:00,18.081,3.6,,,,,,05/06/2015,1800
c..06.05.2015....18.30..,15082,06/05/2015 18:30,18.01,3.6,,,,,,05/06/2015,1830
c..06.05.2015....19.00..,15083,06/05/2015 19:00,17.938,3.6,,,,,,05/06/2015,1900
c..06.05.2015....19.30..,15084,06/05/2015 19:30,17.843,3.6,,,,,,05/06/2015,1930
c..06.05.2015....20.00..,15085,06/05/2015 20:00,17.772,3.6,,,,,,05/06/2015,2000
c..06.05.2015....20.30..,15086,06/05/2015 20:30,17.653,3.6,,,,,,05/06/2015,2030
c..06.05.2015....21.00..,15087,06/05/2015 21:00,17.629,3.6,,,,,,05/06/2015,2100
c..06.05.2015....21.30..,15088,06/05/2015 21:30,17.391,3.6,,,,,,05/06/2015,2130
c..06.05.2015....22.00..,15089,06/05/2015 22:00,17.058,3.6,,,,,,05/06/2015,2200
c..06.05.2015....22.30..,15090,06/05/2015 22:30,16.868,3.6,,,,,,05/06/2015,2230
c..06.05.2015....23.00..,15091,06/05/2015 23:00,16.677,3.6,,,,,,05/06/2015,2300
c..06.05.2015....23.30..,15092,06/05/2015 23:30,17.011,3.6,,,,,,05/06/2015,2330
c..06.06.2015....00.00..,15093,06/06/2015 00:00,17.201,3.6,,,,,,06/06/2015,0
c..06.06.2015....00.30..,15094,06/06/2015 00:30,17.153,3.6,,,,,,06/06/2015,30
c..06.06.2015....01.00..,15095,06/06/2015 01:00,17.249,3.6,,,,,,06/06/2015,100
c..06.06.2015....01.30..,15096,06/06/2015 01:30,17.272,3.6,,,,,,06/06/2015,130
c..06.06.2015....02.00..,15097,06/06/2015 02:00,17.225,3.6,,,,,,06/06/2015,200
c..06.06.2015....02.30..,15098,06/06/2015 02:30,17.153,3.6,,,,,,06/06/2015,230
c..06.06.2015....03.00..,15099,06/06/2015 03:00,17.177,3.6,,,,,,06/06/2015,300
c..06.06.2015....03.30..,15100,06/06/2015 03:30,17.082,3.6,,,,,,06/06/2015,330
c..06.06.2015....04.00..,15101,06/06/2015 04:00,16.915,3.6,,,,,,06/06/2015,400
c..06.06.2015....04.30..,15102,06/06/2015 04:30,16.939,3.6,,,,,,06/06/2015,430
c..06.06.2015....05.00..,15103,06/06/2015 05:00,16.773,3.6,,,,,,06/06/2015,500
c..06.06.2015....05.30..,15104,06/06/2015 05:30,16.463,3.6,,,,,,06/06/2015,530
c..06.06.2015....06.00..,15105,06/06/2015 06:00,16.106,3.6,,,,,,06/06/2015,600
c..06.06.2015....06.30..,15106,06/06/2015 06:30,16.296,3.6,,,,,,06/06/2015,630
c..06.06.2015....07.00..,15107,06/06/2015 07:00,16.249,3.6,,,,,,06/06/2015,700
c..06.06.2015....07.30..,15108,06/06/2015 07:30,16.487,3.6,,,,,,06/06/2015,730
c..06.06.2015....08.00..,15109,06/06/2015 08:00,16.487,3.6,,,,,,06/06/2015,800
c..06.06.2015....08.30..,15110,06/06/2015 08:30,17.177,3.6,,,,,,06/06/2015,830
c..06.06.2015....09.00..,15111,06/06/2015 09:00,17.486,3.6,,,,,,06/06/2015,900
c..06.06.2015....09.30..,15112,06/06/2015 09:30,17.677,3.6,,,,,,06/06/2015,930
c..06.06.2015....10.00..,15113,06/06/2015 10:00,17.796,3.6,,,,,,06/06/2015,1000
c..06.06.2015....10.30..,15114,06/06/2015 10:30,17.938,3.6,,,,,,06/06/2015,1030
c..06.06.2015....11.00..,15115,06/06/2015 11:00,17.986,3.6,,,,,,06/06/2015,1100
c..06.06.2015....11.30..,15116,06/06/2015 11:30,18.081,3.6,,,,,,06/06/2015,1130
c..06.06.2015....12.00..,15117,06/06/2015 12:00,18.129,3.6,,,,,,06/06/2015,1200
c..06.06.2015....12.30..,15118,06/06/2015 12:30,18.224,3.6,,,,,,06/06/2015,1230
c..06.06.2015....13.00..,15119,06/06/2015 13:00,18.152,3.6,,,,,,06/06/2015,1300
c..06.06.2015....13.30..,15120,06/06/2015 13:30,18.295,3.6,,,,,,06/06/2015,1330
c..06.06.2015....14.00..,15121,06/06/2015 14:00,18.414,3.63,,,,,,06/06/2015,1400
c..06.06.2015....14.30..,15122,06/06/2015 14:30,18.343,3.63,,,,,,06/06/2015,1430
c..06.06.2015....15.00..,15123,06/06/2015 15:00,18.533,3.63,,,,,,06/06/2015,1500
c..06.06.2015....15.30..,15124,06/06/2015 15:30,18.461,3.63,,,,,,06/06/2015,1530
c..06.06.2015....16.00..,15125,06/06/2015 16:00,18.343,3.63,,,,,,06/06/2015,1600
c..06.06.2015....16.30..,15126,06/06/2015 16:30,18.58,3.63,,,,,,06/06/2015,1630
c..06.06.2015....17.00..,15127,06/06/2015 17:00,18.58,3.63,,,,,,06/06/2015,1700
c..06.06.2015....17.30..,15128,06/06/2015 17:30,18.414,3.63,,,,,,06/06/2015,1730
c..06.06.2015....18.00..,15129,06/06/2015 18:00,18.39,3.63,,,,,,06/06/2015,1800
c..06.06.2015....18.30..,15130,06/06/2015 18:30,18.271,3.63,,,,,,06/06/2015,1830
c..06.06.2015....19.00..,15131,06/06/2015 19:00,18.247,3.63,,,,,,06/06/2015,1900
c..06.06.2015....19.30..,15132,06/06/2015 19:30,18.176,3.6,,,,,,06/06/2015,1930
c..06.06.2015....20.00..,15133,06/06/2015 20:00,18.057,3.6,,,,,,06/06/2015,2000
c..06.06.2015....20.30..,15134,06/06/2015 20:30,17.843,3.6,,,,,,06/06/2015,2030
c..06.06.2015....21.00..,15135,06/06/2015 21:00,17.701,3.6,,,,,,06/06/2015,2100
c..06.06.2015....21.30..,15136,06/06/2015 21:30,17.772,3.6,,,,,,06/06/2015,2130
c..06.06.2015....22.00..,15137,06/06/2015 22:00,17.819,3.6,,,,,,06/06/2015,2200
c..06.06.2015....22.30..,15138,06/06/2015 22:30,17.772,3.6,,,,,,06/06/2015,2230
c..06.06.2015....23.00..,15139,06/06/2015 23:00,17.748,3.6,,,,,,06/06/2015,2300
c..06.06.2015....23.30..,15140,06/06/2015 23:30,17.249,3.6,,,,,,06/06/2015,2330
c..06.07.2015....00.00..,15141,06/07/2015 00:00,17.034,3.6,,,,,,07/06/2015,0
c..06.07.2015....00.30..,15142,06/07/2015 00:30,16.939,3.6,,,,,,07/06/2015,30
c..06.07.2015....01.00..,15143,06/07/2015 01:00,16.892,3.6,,,,,,07/06/2015,100
c..06.07.2015....01.30..,15144,06/07/2015 01:30,16.963,3.6,,,,,,07/06/2015,130
c..06.07.2015....02.00..,15145,06/07/2015 02:00,17.082,3.6,,,,,,07/06/2015,200
c..06.07.2015....02.30..,15146,06/07/2015 02:30,16.701,3.6,,,,,,07/06/2015,230
c..06.07.2015....03.00..,15147,06/07/2015 03:00,16.701,3.6,,,,,,07/06/2015,300
c..06.07.2015....03.30..,15148,06/07/2015 03:30,17.225,3.6,,,,,,07/06/2015,330
c..06.07.2015....04.00..,15149,06/07/2015 04:00,16.82,3.6,,,,,,07/06/2015,400
c..06.07.2015....04.30..,15150,06/07/2015 04:30,16.701,3.6,,,,,,07/06/2015,430
c..06.07.2015....05.00..,15151,06/07/2015 05:00,16.82,3.6,,,,,,07/06/2015,500
c..06.07.2015....05.30..,15152,06/07/2015 05:30,17.344,3.6,,,,,,07/06/2015,530
c..06.07.2015....06.00..,15153,06/07/2015 06:00,17.368,3.6,,,,,,07/06/2015,600
c..06.07.2015....06.30..,15154,06/07/2015 06:30,17.463,3.6,,,,,,07/06/2015,630
c..06.07.2015....07.00..,15155,06/07/2015 07:00,17.415,3.6,,,,,,07/06/2015,700
c..06.07.2015....07.30..,15156,06/07/2015 07:30,17.368,3.6,,,,,,07/06/2015,730
c..06.07.2015....08.00..,15157,06/07/2015 08:00,17.391,3.6,,,,,,07/06/2015,800
c..06.07.2015....08.30..,15158,06/07/2015 08:30,17.486,3.6,,,,,,07/06/2015,830
c..06.07.2015....09.00..,15159,06/07/2015 09:00,17.439,3.6,,,,,,07/06/2015,900
c..06.07.2015....09.30..,15160,06/07/2015 09:30,17.51,3.6,,,,,,07/06/2015,930
c..06.07.2015....10.00..,15161,06/07/2015 10:00,17.558,3.6,,,,,,07/06/2015,1000
c..06.07.2015....10.30..,15162,06/07/2015 10:30,17.534,3.6,,,,,,07/06/2015,1030
c..06.07.2015....11.00..,15163,06/07/2015 11:00,17.534,3.6,,,,,,07/06/2015,1100
c..06.07.2015....11.30..,15164,06/07/2015 11:30,17.558,3.6,,,,,,07/06/2015,1130
c..06.07.2015....12.00..,15165,06/07/2015 12:00,17.724,3.6,,,,,,07/06/2015,1200
c..06.07.2015....12.30..,15166,06/07/2015 12:30,17.891,3.6,,,,,,07/06/2015,1230
c..06.07.2015....13.00..,15167,06/07/2015 13:00,17.962,3.6,,,,,,07/06/2015,1300
c..06.07.2015....13.30..,15168,06/07/2015 13:30,18.105,3.6,,,,,,07/06/2015,1330
c..06.07.2015....14.00..,15169,06/07/2015 14:00,17.986,3.6,,,,,,07/06/2015,1400
c..06.07.2015....14.30..,15170,06/07/2015 14:30,18.129,3.6,,,,,,07/06/2015,1430
c..06.07.2015....15.00..,15171,06/07/2015 15:00,18.247,3.63,,,,,,07/06/2015,1500
c..06.07.2015....15.30..,15172,06/07/2015 15:30,18.057,3.6,,,,,,07/06/2015,1530
c..06.07.2015....16.00..,15173,06/07/2015 16:00,17.938,3.6,,,,,,07/06/2015,1600
c..06.07.2015....16.30..,15174,06/07/2015 16:30,18.343,3.63,,,,,,07/06/2015,1630
c..06.07.2015....17.00..,15175,06/07/2015 17:00,18.2,3.6,,,,,,07/06/2015,1700
c..06.07.2015....17.30..,15176,06/07/2015 17:30,18.081,3.6,,,,,,07/06/2015,1730
c..06.07.2015....18.00..,15177,06/07/2015 18:00,17.986,3.6,,,,,,07/06/2015,1800
c..06.07.2015....18.30..,15178,06/07/2015 18:30,17.986,3.6,,,,,,07/06/2015,1830
c..06.07.2015....19.00..,15179,06/07/2015 19:00,17.962,3.6,,,,,,07/06/2015,1900
c..06.07.2015....19.30..,15180,06/07/2015 19:30,17.724,3.6,,,,,,07/06/2015,1930
c..06.07.2015....20.00..,15181,06/07/2015 20:00,17.605,3.6,,,,,,07/06/2015,2000
c..06.07.2015....20.30..,15182,06/07/2015 20:30,17.486,3.6,,,,,,07/06/2015,2030
c..06.07.2015....21.00..,15183,06/07/2015 21:00,17.534,3.6,,,,,,07/06/2015,2100
c..06.07.2015....21.30..,15184,06/07/2015 21:30,17.486,3.6,,,,,,07/06/2015,2130
c..06.07.2015....22.00..,15185,06/07/2015 22:00,17.368,3.6,,,,,,07/06/2015,2200
c..06.07.2015....22.30..,15186,06/07/2015 22:30,17.296,3.6,,,,,,07/06/2015,2230
c..06.07.2015....23.00..,15187,06/07/2015 23:00,17.177,3.6,,,,,,07/06/2015,2300
c..06.07.2015....23.30..,15188,06/07/2015 23:30,17.177,3.6,,,,,,07/06/2015,2330
c..06.08.2015....00.00..,15189,06/08/2015 00:00,17.034,3.6,,,,,,08/06/2015,0
c..06.08.2015....00.30..,15190,06/08/2015 00:30,17.106,3.6,,,,,,08/06/2015,30
c..06.08.2015....01.00..,15191,06/08/2015 01:00,17.034,3.6,,,,,,08/06/2015,100
c..06.08.2015....01.30..,15192,06/08/2015 01:30,16.987,3.6,,,,,,08/06/2015,130
c..06.08.2015....02.00..,15193,06/08/2015 02:00,16.939,3.6,,,,,,08/06/2015,200
c..06.08.2015....02.30..,15194,06/08/2015 02:30,16.892,3.6,,,,,,08/06/2015,230
c..06.08.2015....03.00..,15195,06/08/2015 03:00,16.82,3.6,,,,,,08/06/2015,300
c..06.08.2015....03.30..,15196,06/08/2015 03:30,16.654,3.6,,,,,,08/06/2015,330
c..06.08.2015....04.00..,15197,06/08/2015 04:00,16.63,3.6,,,,,,08/06/2015,400
c..06.08.2015....04.30..,15198,06/08/2015 04:30,16.558,3.6,,,,,,08/06/2015,430
c..06.08.2015....05.00..,15199,06/08/2015 05:00,16.511,3.6,,,,,,08/06/2015,500
c..06.08.2015....05.30..,15200,06/08/2015 05:30,16.415,3.6,,,,,,08/06/2015,530
c..06.08.2015....06.00..,15201,06/08/2015 06:00,16.415,3.6,,,,,,08/06/2015,600
c..06.08.2015....06.30..,15202,06/08/2015 06:30,16.415,3.6,,,,,,08/06/2015,630
c..06.08.2015....07.00..,15203,06/08/2015 07:00,16.344,3.6,,,,,,08/06/2015,700
c..06.08.2015....07.30..,15204,06/08/2015 07:30,16.344,3.6,,,,,,08/06/2015,730
c..06.08.2015....08.00..,15205,06/08/2015 08:00,16.392,3.6,,,,,,08/06/2015,800
c..06.08.2015....08.30..,15206,06/08/2015 08:30,16.392,3.6,,,,,,08/06/2015,830
c..06.08.2015....09.00..,15207,06/08/2015 09:00,16.415,3.6,,,,,,08/06/2015,900
c..06.08.2015....09.30..,15208,06/08/2015 09:30,16.487,3.6,,,,,,08/06/2015,930
c..06.08.2015....10.00..,15209,06/08/2015 10:00,16.582,3.6,,,,,,08/06/2015,1000
c..06.08.2015....10.30..,15210,06/08/2015 10:30,16.63,3.6,,,,,,08/06/2015,1030
c..06.08.2015....11.00..,15211,06/08/2015 11:00,16.773,3.6,,,,,,08/06/2015,1100
c..06.08.2015....11.30..,15212,06/08/2015 11:30,16.749,3.6,,,,,,08/06/2015,1130
c..06.08.2015....12.00..,15213,06/08/2015 12:00,16.987,3.6,,,,,,08/06/2015,1200
c..06.08.2015....12.30..,15214,06/08/2015 12:30,17.153,3.6,,,,,,08/06/2015,1230
c..06.08.2015....13.00..,15215,06/08/2015 13:00,17.153,3.6,,,,,,08/06/2015,1300
c..06.08.2015....13.30..,15216,06/08/2015 13:30,17.13,3.6,,,,,,08/06/2015,1330
c..06.08.2015....14.00..,15217,06/08/2015 14:00,17.249,3.6,,,,,,08/06/2015,1400
c..06.08.2015....14.30..,15218,06/08/2015 14:30,17.819,3.6,,,,,,08/06/2015,1430
c..06.08.2015....15.00..,15219,06/08/2015 15:00,17.51,3.6,,,,,,08/06/2015,1500
c..06.08.2015....15.30..,15220,06/08/2015 15:30,17.748,3.6,,,,,,08/06/2015,1530
c..06.08.2015....16.00..,15221,06/08/2015 16:00,17.819,3.6,,,,,,08/06/2015,1600
c..06.08.2015....16.30..,15222,06/08/2015 16:30,18.081,3.6,,,,,,08/06/2015,1630
c..06.08.2015....17.00..,15223,06/08/2015 17:00,17.962,3.6,,,,,,08/06/2015,1700
c..06.08.2015....17.30..,15224,06/08/2015 17:30,18.152,3.6,,,,,,08/06/2015,1730
c..06.08.2015....18.00..,15225,06/08/2015 18:00,17.962,3.6,,,,,,08/06/2015,1800
c..06.08.2015....18.30..,15226,06/08/2015 18:30,17.962,3.6,,,,,,08/06/2015,1830
c..06.08.2015....19.00..,15227,06/08/2015 19:00,17.677,3.6,,,,,,08/06/2015,1900
c..06.08.2015....19.30..,15228,06/08/2015 19:30,17.605,3.6,,,,,,08/06/2015,1930
c..06.08.2015....20.00..,15229,06/08/2015 20:00,17.32,3.6,,,,,,08/06/2015,2000
c..06.08.2015....20.30..,15230,06/08/2015 20:30,17.034,3.6,,,,,,08/06/2015,2030
c..06.08.2015....21.00..,15231,06/08/2015 21:00,16.987,3.6,,,,,,08/06/2015,2100
c..06.08.2015....21.30..,15232,06/08/2015 21:30,17.011,3.6,,,,,,08/06/2015,2130
c..06.08.2015....22.00..,15233,06/08/2015 22:00,16.987,3.6,,,,,,08/06/2015,2200
c..06.08.2015....22.30..,15234,06/08/2015 22:30,16.939,3.6,,,,,,08/06/2015,2230
c..06.08.2015....23.00..,15235,06/08/2015 23:00,16.892,3.6,,,,,,08/06/2015,2300
c..06.08.2015....23.30..,15236,06/08/2015 23:30,16.82,3.6,,,,,,08/06/2015,2330
c..06.09.2015....00.00..,15237,06/09/2015 00:00,16.654,3.6,,,,,,09/06/2015,0
c..06.09.2015....00.30..,15238,06/09/2015 00:30,16.558,3.6,,,,,,09/06/2015,30
c..06.09.2015....01.00..,15239,06/09/2015 01:00,16.415,3.6,,,,,,09/06/2015,100
c..06.09.2015....01.30..,15240,06/09/2015 01:30,16.463,3.6,,,,,,09/06/2015,130
c..06.09.2015....02.00..,15241,06/09/2015 02:00,16.463,3.6,,,,,,09/06/2015,200
c..06.09.2015....02.30..,15242,06/09/2015 02:30,16.129,3.6,,,,,,09/06/2015,230
c..06.09.2015....03.00..,15243,06/09/2015 03:00,16.511,3.6,,,,,,09/06/2015,300
c..06.09.2015....03.30..,15244,06/09/2015 03:30,16.558,3.6,,,,,,09/06/2015,330
c..06.09.2015....04.00..,15245,06/09/2015 04:00,16.129,3.6,,,,,,09/06/2015,400
c..06.09.2015....04.30..,15246,06/09/2015 04:30,15.939,3.6,,,,,,09/06/2015,430
c..06.09.2015....05.00..,15247,06/09/2015 05:00,15.963,3.6,,,,,,09/06/2015,500
c..06.09.2015....05.30..,15248,06/09/2015 05:30,16.058,3.6,,,,,,09/06/2015,530
c..06.09.2015....06.00..,15249,06/09/2015 06:00,16.225,3.6,,,,,,09/06/2015,600
c..06.09.2015....06.30..,15250,06/09/2015 06:30,16.368,3.6,,,,,,09/06/2015,630
c..06.09.2015....07.00..,15251,06/09/2015 07:00,16.32,3.6,,,,,,09/06/2015,700
c..06.09.2015....07.30..,15252,06/09/2015 07:30,16.32,3.6,,,,,,09/06/2015,730
c..06.09.2015....08.00..,15253,06/09/2015 08:00,16.439,3.6,,,,,,09/06/2015,800
c..06.09.2015....08.30..,15254,06/09/2015 08:30,16.63,3.6,,,,,,09/06/2015,830
c..06.09.2015....09.00..,15255,06/09/2015 09:00,16.892,3.6,,,,,,09/06/2015,900
c..06.09.2015....09.30..,15256,06/09/2015 09:30,17.058,3.6,,,,,,09/06/2015,930
c..06.09.2015....10.00..,15257,06/09/2015 10:00,17.177,3.6,,,,,,09/06/2015,1000
c..06.09.2015....10.30..,15258,06/09/2015 10:30,17.201,3.6,,,,,,09/06/2015,1030
c..06.09.2015....11.00..,15259,06/09/2015 11:00,17.201,3.6,,,,,,09/06/2015,1100
c..06.09.2015....11.30..,15260,06/09/2015 11:30,17.32,3.6,,,,,,09/06/2015,1130
c..06.09.2015....12.00..,15261,06/09/2015 12:00,17.272,3.6,,,,,,09/06/2015,1200
c..06.09.2015....12.30..,15262,06/09/2015 12:30,17.486,3.6,,,,,,09/06/2015,1230
c..06.09.2015....13.00..,15263,06/09/2015 13:00,17.439,3.6,,,,,,09/06/2015,1300
c..06.09.2015....13.30..,15264,06/09/2015 13:30,17.439,3.6,,,,,,09/06/2015,1330
c..06.09.2015....14.00..,15265,06/09/2015 14:00,17.439,3.6,,,,,,09/06/2015,1400
c..06.09.2015....14.30..,15266,06/09/2015 14:30,17.653,3.6,,,,,,09/06/2015,1430
c..06.09.2015....15.00..,15267,06/09/2015 15:00,17.629,3.6,,,,,,09/06/2015,1500
c..06.09.2015....15.30..,15268,06/09/2015 15:30,17.748,3.6,,,,,,09/06/2015,1530
c..06.09.2015....16.00..,15269,06/09/2015 16:00,17.748,3.6,,,,,,09/06/2015,1600
c..06.09.2015....16.30..,15270,06/09/2015 16:30,17.796,3.6,,,,,,09/06/2015,1630
c..06.09.2015....17.00..,15271,06/09/2015 17:00,17.772,3.6,,,,,,09/06/2015,1700
c..06.09.2015....17.30..,15272,06/09/2015 17:30,17.986,3.6,,,,,,09/06/2015,1730
c..06.09.2015....18.00..,15273,06/09/2015 18:00,17.986,3.6,,,,,,09/06/2015,1800
c..06.09.2015....18.30..,15274,06/09/2015 18:30,17.843,3.6,,,,,,09/06/2015,1830
c..06.09.2015....19.00..,15275,06/09/2015 19:00,17.962,3.6,,,,,,09/06/2015,1900
c..06.09.2015....19.30..,15276,06/09/2015 19:30,18.033,3.6,,,,,,09/06/2015,1930
c..06.09.2015....20.00..,15277,06/09/2015 20:00,17.938,3.6,,,,,,09/06/2015,2000
c..06.09.2015....20.30..,15278,06/09/2015 20:30,17.891,3.6,,,,,,09/06/2015,2030
c..06.09.2015....21.00..,15279,06/09/2015 21:00,17.938,3.6,,,,,,09/06/2015,2100
c..06.09.2015....21.30..,15280,06/09/2015 21:30,18.033,3.6,,,,,,09/06/2015,2130
